kingdom	phylum	class	order	family	genus	species	status	query
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_plumbeitarsus	itis_species	Phylloscopus_plumbeitarsus
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_claudiae	itis_species	Phylloscopus_claudiae
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_goodsoni	itis_species	Phylloscopus_goodsoni
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_emeiensis	itis_species	Phylloscopus_emeiensis
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_ogilviegranti	itis_species	Phylloscopus_ogilviegranti
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_hainanus	itis_species	Phylloscopus_hainanus
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_forresti	itis_species	Phylloscopus_forresti
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_calciatilis	itis_species	Phylloscopus_calciatilis
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_nigrorum	itis_species	Phylloscopus_nigrorum
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Phylloscopus	Phylloscopus_xanthoschistos	itis_species	Phylloscopus_xanthoschistos
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Seicercus	Seicercus_tephrocephalus	itis_species	Seicercus_tephrocephalus
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Seicercus	Seicercus_whistleri	itis_species	Seicercus_whistleri
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Seicercus	Seicercus_valentini	itis_species	Seicercus_valentini
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Seicercus	Seicercus_omeiensis	itis_species	Seicercus_omeiensis
Animalia	Chordata	Aves	Passeriformes	Phylloscopidae	Seicercus	Seicercus_soror	itis_species	Seicercus_soror
Animalia	Chordata	Aves	Passeriformes	Melanopareiidae	Melanopareia	Melanopareia_maranonica	itis_species	Melanopareia_maranonica
Animalia	Chordata	Aves	Passeriformes	Macrosphenidae	Cryptillas	Cryptillas_victorini	itis_species	Cryptillas_victorini
Animalia	Chordata	Aves	Passeriformes	Hyliotidae	Hyliota	Hyliota_usambara	itis_species	Hyliota_usambara
Animalia	Chordata	Aves	Passeriformes	Grallariidae	Grallaria	Grallaria_andicolus	itis_species	Grallaria_andicolus
Animalia	Chordata	Aves	Passeriformes	Grallariidae	Grallaria	Grallaria_ridgelyi	itis_species	Grallaria_ridgelyi
Animalia	Chordata	Aves	Passeriformes	Grallariidae	Hylopezus	Hylopezus_auricularis	itis_species	Hylopezus_auricularis
Animalia	Chordata	Aves	Passeriformes	Grallariidae	Grallaricula	Grallaricula_cumanensis	itis_species	Grallaricula_cumanensis
Animalia	Chordata	Aves	Passeriformes	Chloropseidae	Chloropsis	Chloropsis_kinabaluensis	itis_species	Chloropsis_kinabaluensis
Animalia	Chordata	Aves	Passeriformes	Chloropseidae	Chloropsis	Chloropsis_jerdoni	itis_species	Chloropsis_jerdoni
Animalia	Chordata	Aves	Passeriformes	Chloropseidae	Chloropsis	Chloropsis_media	itis_species	Chloropsis_media
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Acanthornis	Acanthornis_magna	itis_species	Acanthornis_magna
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Calamanthus	Calamanthus_pyrrhopygius	itis_species	Calamanthus_pyrrhopygius
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Calamanthus	Calamanthus_cautus	itis_species	Calamanthus_cautus
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Calamanthus	Calamanthus_montanellus	itis_species	Calamanthus_montanellus
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Pyrrholaemus	Pyrrholaemus_sagittatus	itis_species	Pyrrholaemus_sagittatus
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Sericornis	Sericornis_magnirostra	itis_species	Sericornis_magnirostra
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Gerygone	Gerygone_hypoxantha	itis_species	Gerygone_hypoxantha
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Gerygone	Gerygone_chloronota	itis_species	Gerygone_chloronota
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Acanthiza	Acanthiza_apicalis	itis_species	Acanthiza_apicalis
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Pachycare	Pachycare_flavogriseum	itis_species	Pachycare_flavogriseum
Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Finschia	Finschia_novaeseelandiae	itis_species	Finschia_novaeseelandiae
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Megalurus	Megalurus_macrurus	itis_species	Megalurus_macrurus
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Schoenicola	Schoenicola_platyurus	itis_species	Schoenicola_platyurus
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Megalurulus	Megalurulus_mariei	itis_species	Megalurulus_mariei
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Megalurulus	Megalurulus_rufus	itis_species	Megalurulus_rufus
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Chaetornis	Chaetornis_striata	itis_species	Chaetornis_striata
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Bradypterus	Bradypterus_bangwaensis	itis_species	Bradypterus_bangwaensis
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Elaphrornis	Elaphrornis_palliseri	itis_species	Elaphrornis_palliseri
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_amnicola	itis_species	Locustella_amnicola
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_pryeri	itis_species	Locustella_pryeri
Animalia	Chordata	Aves	Passeriformes	Stenostiridae	Chelidorhynx	Chelidorhynx_hypoxantha	itis_species	Chelidorhynx_hypoxantha
Animalia	Chordata	Aves	Passeriformes	Stenostiridae	Elminia	Elminia_nigromitrata	itis_species	Elminia_nigromitrata
Animalia	Chordata	Aves	Passeriformes	Stenostiridae	Elminia	Elminia_albiventris	itis_species	Elminia_albiventris
Animalia	Chordata	Aves	Passeriformes	Stenostiridae	Elminia	Elminia_albonotata	itis_species	Elminia_albonotata
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_borealis	itis_species	Horornis_borealis
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_haddeni	itis_species	Horornis_haddeni
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_brunnescens	itis_species	Horornis_brunnescens
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Phyllergates	Phyllergates_cuculatus	itis_species	Phyllergates_cuculatus
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Phyllergates	Phyllergates_heterolaemus	itis_species	Phyllergates_heterolaemus
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Nesillas	Nesillas_lantzii	itis_species	Nesillas_lantzii
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_sechellensis	itis_species	Acrocephalus_sechellensis
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_rodericanus	itis_species	Acrocephalus_rodericanus
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_orientalis	itis_species	Acrocephalus_orientalis
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_luscinius	itis_species	Acrocephalus_luscinius
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_percernis	itis_species	Acrocephalus_percernis
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_longirostris	itis_species	Acrocephalus_longirostris
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_musae	itis_species	Acrocephalus_musae
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_rimitarae	itis_species	Acrocephalus_rimitarae
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_tangorum	itis_species	Acrocephalus_tangorum
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_orinus	itis_species	Acrocephalus_orinus
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna_aedon	itis_species	Iduna_aedon
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna_natalensis	itis_species	Iduna_natalensis
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna_similis	itis_species	Iduna_similis
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna_caligata	itis_species	Iduna_caligata
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna_rama	itis_species	Iduna_rama
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna_pallida	itis_species	Iduna_pallida
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna_opaca	itis_species	Iduna_opaca
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Calamonastides	Calamonastides_gracilirostris	itis_species	Calamonastides_gracilirostris
Animalia	Chordata	Aves	Passeriformes	Bernieridae	Bernieria	Bernieria_madagascariensis	itis_species	Bernieria_madagascariensis
Animalia	Chordata	Aves	Passeriformes	Bernieridae	Hartertula	Hartertula_flavoviridis	itis_species	Hartertula_flavoviridis
Animalia	Chordata	Aves	Passeriformes	Bernieridae	Xanthomixis	Xanthomixis_zosterops	itis_species	Xanthomixis_zosterops
Animalia	Chordata	Aves	Passeriformes	Bernieridae	Xanthomixis	Xanthomixis_apperti	itis_species	Xanthomixis_apperti
Animalia	Chordata	Aves	Passeriformes	Bernieridae	Xanthomixis	Xanthomixis_tenebrosa	itis_species	Xanthomixis_tenebrosa
Animalia	Chordata	Aves	Passeriformes	Bernieridae	Xanthomixis	Xanthomixis_cinereiceps	itis_species	Xanthomixis_cinereiceps
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Arachnothera	Arachnothera_dilutior	itis_species	Arachnothera_dilutior
Animalia	Chordata	Aves	Passeriformes	Nectariniidae	Arachnothera	Arachnothera_flammifera	itis_species	Arachnothera_flammifera
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes_hiemalis	itis_species	Troglodytes_hiemalis
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes_pacificus	itis_species	Troglodytes_pacificus
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe_familiaris	itis_species	Oenanthe_familiaris
Animalia	Chordata	Aves	Passeriformes	Certhiidae	Salpornis	Salpornis_salvadori	itis_species	Salpornis_salvadori
Animalia	Chordata	Aves	Passeriformes	Corvidae	Aphelocoma	Aphelocoma_wollweberi	itis_species	Aphelocoma_wollweberi
Animalia	Chordata	Aves	Passeriformes	Corvidae	Cissa	Cissa_jefferyi	itis_species	Cissa_jefferyi
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Melanorectes	Melanorectes_nigrescens	itis_species	Melanorectes_nigrescens
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Pseudorectes	Pseudorectes_incertus	itis_species	Pseudorectes_incertus
Animalia	Chordata	Aves	Passeriformes	Pachycephalidae	Pseudorectes	Pseudorectes_ferrugineus	itis_species	Pseudorectes_ferrugineus
Animalia	Chordata	Aves	Passeriformes	Oreoicidae	Ornorectes	Ornorectes_cristatus	itis_species	Ornorectes_cristatus
Animalia	Chordata	Aves	Passeriformes	Oriolidae	Pitohui	Pitohui_cerviniventris	itis_species	Pitohui_cerviniventris
Animalia	Chordata	Aves	Passeriformes	Oriolidae	Pitohui	Pitohui_uropygialis	itis_species	Pitohui_uropygialis
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_hiwae	itis_species	Acrocephalus_hiwae
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_nijoi	itis_species	Acrocephalus_nijoi
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_yamashinae	itis_species	Acrocephalus_yamashinae
Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus_astrolabii	itis_species	Acrocephalus_astrolabii
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe_melanura	itis_species	Oenanthe_melanura
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe_fusca	itis_species	Oenanthe_fusca
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe_scotocerca	itis_species	Oenanthe_scotocerca
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Oenanthe	Oenanthe_dubia	itis_species	Oenanthe_dubia
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Emarginata	Emarginata_schlegelii	itis_species	Emarginata_schlegelii
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Emarginata	Emarginata_sinuata	itis_species	Emarginata_sinuata
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Emarginata	Emarginata_tractrac	itis_species	Emarginata_tractrac
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Monticola	Monticola_semirufus	itis_species	Monticola_semirufus
Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Muscicapa	Muscicapa_latirostris	itis_species	Muscicapa_latirostris
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_schistacea	itis_species	Geokichla_schistacea
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_dumasi	itis_species	Geokichla_dumasi
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_joiceyi	itis_species	Geokichla_joiceyi
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_interpres	itis_species	Geokichla_interpres
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_leucolaema	itis_species	Geokichla_leucolaema
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_erythronota	itis_species	Geokichla_erythronota
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_mendeni	itis_species	Geokichla_mendeni
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_dohertyi	itis_species	Geokichla_dohertyi
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_wardii	itis_species	Geokichla_wardii
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_cinerea	itis_species	Geokichla_cinerea
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_peronii	itis_species	Geokichla_peronii
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_citrina	itis_species	Geokichla_citrina
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_sibirica	itis_species	Geokichla_sibirica
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_piaggiae	itis_species	Geokichla_piaggiae
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_crossleyi	itis_species	Geokichla_crossleyi
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_gurneyi	itis_species	Geokichla_gurneyi
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_oberlaenderi	itis_species	Geokichla_oberlaenderi
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_princei	itis_species	Geokichla_princei
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_guttata	itis_species	Geokichla_guttata
Animalia	Chordata	Aves	Passeriformes	Turdidae	Geokichla	Geokichla_spiloptera	itis_species	Geokichla_spiloptera
Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus_sanchezorum	itis_species	Turdus_sanchezorum
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops_brunneus	itis_species	Zosterops_brunneus
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops_leucophaeus	itis_species	Zosterops_leucophaeus
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops_lugubris	itis_species	Zosterops_lugubris
Animalia	Chordata	Aves	Passeriformes	Zosteropidae	Zosterops	Zosterops_melanocephalus	itis_species	Zosterops_melanocephalus
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Thryophilus	Thryophilus_sernai	itis_species	Thryophilus_sernai
Animalia	Chordata	Aves	Passeriformes	Malaconotidae	Laniarius	Laniarius_nigerrimus	itis_species	Laniarius_nigerrimus
Animalia	Chordata	Aves	Passeriformes	Rhinocryptidae	Scytalopus	Scytalopus_petrophilus	itis_species	Scytalopus_petrophilus
Animalia	Chordata	Aves	Passeriformes	Rhinocryptidae	Scytalopus	Scytalopus_gettyae	itis_species	Scytalopus_gettyae
Animalia	Chordata	Aves	Passeriformes	Grallariidae	Grallaria	Grallaria_fenwickorum	itis_species	Grallaria_fenwickorum
Animalia	Chordata	Aves	Passeriformes	Grallariidae	Hylopezus	Hylopezus_whittakeri	itis_species	Hylopezus_whittakeri
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Robsonius	Robsonius_thompsoni	itis_species	Robsonius_thompsoni
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_mandelli	itis_species	Locustella_mandelli
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_montis	itis_species	Locustella_montis
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_alishanensis	itis_species	Locustella_alishanensis
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_kashmirensis	itis_species	Locustella_kashmirensis
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_thoracica	itis_species	Locustella_thoracica
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_davidi	itis_species	Locustella_davidi
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_castanea	itis_species	Locustella_castanea
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_caudata	itis_species	Locustella_caudata
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_major	itis_species	Locustella_major
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_tacsanowskia	itis_species	Locustella_tacsanowskia
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_luteoventris	itis_species	Locustella_luteoventris
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_seebohmi	itis_species	Locustella_seebohmi
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_timorensis	itis_species	Locustella_timorensis
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella_accentor	itis_species	Locustella_accentor
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Bradypterus	Bradypterus_brunneus	itis_species	Bradypterus_brunneus
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Megalurus	Megalurus_carteri	itis_species	Megalurus_carteri
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Megalurus	Megalurus_mathewsi	itis_species	Megalurus_mathewsi
Animalia	Chordata	Aves	Passeriformes	Locustellidae	Megalurus	Megalurus_cruralis	itis_species	Megalurus_cruralis
Animalia	Chordata	Aves	Passeriformes	Pellorneidae	Laticilla	Laticilla_burnesii	itis_species	Laticilla_burnesii
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Cisticola	Cisticola_guinea	itis_species	Cisticola_guinea
Animalia	Chordata	Aves	Passeriformes	Cisticolidae	Orthotomus	Orthotomus_chaktomuk	itis_species	Orthotomus_chaktomuk
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Rhopias	Rhopias_gularis	itis_species	Rhopias_gularis
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Drymophila	Drymophila_striaticeps	itis_species	Drymophila_striaticeps
Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Cantorchilus	Cantorchilus_griseus	itis_species	Cantorchilus_griseus
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Cettia	Cettia_castaneocoronata	itis_species	Cettia_castaneocoronata
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_acanthizoides	itis_species	Horornis_acanthizoides
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_annae	itis_species	Horornis_annae
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_carolinae	itis_species	Horornis_carolinae
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_diphone	itis_species	Horornis_diphone
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_flavolivaceus	itis_species	Horornis_flavolivaceus
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_fortipes	itis_species	Horornis_fortipes
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_parens	itis_species	Horornis_parens
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_ruficapilla	itis_species	Horornis_ruficapilla
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_seebohmi	itis_species	Horornis_seebohmi
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis_vulcanius	itis_species	Horornis_vulcanius
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Urosphena	Urosphena_pallidipes	itis_species	Urosphena_pallidipes
Animalia	Chordata	Aves	Passeriformes	Cettiidae	Urosphena	Urosphena_neumanni	itis_species	Urosphena_neumanni
Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Isleria	Isleria_guttata	itis_species	Isleria_guttata
